valid_loss,valid_mse,valid_mae,valid_r2,epoch,step,train_loss,train_mse,train_mae,train_r2,test_loss,test_mse,test_mae,test_r2
1.0585644245147705,1.0585644245147705,0.7953073382377625,0.04363759607076645,13,587,,,,,,,,
,,,,14,599,0.9547040462493896,0.9547040462493896,0.8106253147125244,0.060497164726257324,,,,
1.0557188987731934,1.0557188987731934,0.7941404581069946,0.04608717933297157,14,629,,,,,,,,
,,,,15,649,1.0804839134216309,1.0804839134216309,0.821670413017273,-0.0569918155670166,,,,
1.052958607673645,1.052958607673645,0.7928777933120728,0.04848070070147514,15,671,,,,,,,,
,,,,16,699,0.9864689707756042,0.9864689707756042,0.7472338080406189,0.10037988424301147,,,,
1.0503722429275513,1.0503722429275513,0.7914623022079468,0.05074679106473923,16,713,,,,,,,,
,,,,17,749,1.0617867708206177,1.0617867708206177,0.7826991081237793,0.005931079387664795,,,,
1.0477018356323242,1.0477018356323242,0.7899577617645264,0.05309168994426727,17,755,,,,,,,,
1.0450575351715088,1.0450575351715088,0.7883588671684265,0.05542211979627609,18,797,,,,,,,,
,,,,19,799,0.8111352920532227,0.8111352920532227,0.7297107577323914,0.15424823760986328,,,,
1.0424896478652954,1.0424896478652954,0.7869482636451721,0.057698678225278854,19,839,,,,,,,,
,,,,20,849,0.90361088514328,0.90361088514328,0.7487103343009949,0.11736869812011719,,,,
1.0399149656295776,1.0399149656295776,0.7857207655906677,0.060001034289598465,20,881,,,,,,,,
,,,,21,899,0.8621942400932312,0.8621942400932312,0.7235108613967896,0.0919155478477478,,,,
1.0373506546020508,1.0373506546020508,0.7843937277793884,0.06228991225361824,21,923,,,,,,,,
,,,,22,949,0.9837635159492493,0.9837635159492493,0.8093509078025818,0.029420971870422363,,,,
1.0347495079040527,1.0347495079040527,0.7831334471702576,0.06465122848749161,22,965,,,,,,,,
,,,,23,999,0.6261828541755676,0.6261828541755676,0.6124179363250732,0.2103784680366516,,,,
1.0321952104568481,1.0321952104568481,0.781871497631073,0.0669698491692543,23,1007,,,,,,,,
,,,,24,1049,1.1947373151779175,1.1947373151779175,0.8743150234222412,-0.18071365356445312,,,,
1.0296586751937866,1.0296586751937866,0.7805384397506714,0.06930118799209595,24,1049,,,,,,,,
1.0271738767623901,1.0271738767623901,0.7791796922683716,0.07157095521688461,25,1091,,,,,,,,
,,,,26,1099,1.266290545463562,1.266290545463562,0.8728920221328735,-0.0458146333694458,,,,
1.0248500108718872,1.0248500108718872,0.7778177261352539,0.0737142488360405,26,1133,,,,,,,,
,,,,27,1149,1.2222199440002441,1.2222199440002441,0.9109665751457214,0.0099220871925354,,,,
1.0225965976715088,1.0225965976715088,0.7763947248458862,0.07579632848501205,27,1175,,,,,,,,
,,,,28,1199,0.6778118014335632,0.6778118014335632,0.671588659286499,0.07636010646820068,,,,
1.0201449394226074,1.0201449394226074,0.7748004198074341,0.07805541902780533,28,1217,,,,,,,,
,,,,29,1249,0.9120641946792603,0.9120641946792603,0.7625870704650879,-0.017616987228393555,,,,
1.0182867050170898,1.0182867050170898,0.7737721800804138,0.07980043441057205,29,1259,,,,,,,,
,,,,30,1299,0.8440855145454407,0.8440855145454407,0.7036991715431213,0.165599524974823,,,,
1.0162081718444824,1.0162081718444824,0.7723382711410522,0.0817725881934166,30,1301,,,,,,,,
1.0143612623214722,1.0143612623214722,0.771125853061676,0.08351657539606094,31,1343,,,,,,,,
,,,,32,1349,0.920737087726593,0.920737087726593,0.780620276927948,0.1698099970817566,,,,
1.0125151872634888,1.0125151872634888,0.7698566913604736,0.08526603877544403,32,1385,,,,,,,,
,,,,33,1399,1.1095986366271973,1.1095986366271973,0.7686548829078674,-0.07061409950256348,,,,
1.0106407403945923,1.0106407403945923,0.768576979637146,0.08705979585647583,33,1427,,,,,,,,
,,,,34,1449,1.0827335119247437,1.0827335119247437,0.816709578037262,-0.012369036674499512,,,,
1.0092109441757202,1.0092109441757202,0.7674199938774109,0.08845557272434235,34,1469,,,,,,,,
,,,,35,1499,0.973558247089386,0.973558247089386,0.7886208891868591,0.08275812864303589,,,,
1.0072083473205566,1.0072083473205566,0.7662315368652344,0.09035716205835342,35,1511,,,,,,,,
,,,,36,1549,0.7428138256072998,0.7428138256072998,0.6881052255630493,0.1901600956916809,,,,
1.0060123205184937,1.0060123205184937,0.7652772665023804,0.09152279049158096,36,1553,,,,,,,,
1.0043902397155762,1.0043902397155762,0.7643665075302124,0.09309390187263489,37,1595,,,,,,,,
,,,,38,1599,0.7234976291656494,0.7234976291656494,0.6974598169326782,0.18233370780944824,,,,
1.003340482711792,1.003340482711792,0.7634902000427246,0.09417485445737839,38,1637,,,,,,,,
,,,,39,1649,0.9197797775268555,0.9197797775268555,0.7899576425552368,0.09486532211303711,,,,
1.002144694328308,1.002144694328308,0.7626633048057556,0.09536592662334442,39,1679,,,,,,,,
,,,,40,1699,0.9887686371803284,0.9887686371803284,0.7559986114501953,0.03272932767868042,,,,
1.0009377002716064,1.0009377002716064,0.7618693709373474,0.09657862037420273,40,1721,,,,,,,,
,,,,41,1749,0.9198041558265686,0.9198041558265686,0.7269128561019897,0.16117554903030396,,,,
0.999941349029541,0.999941349029541,0.76115483045578,0.09759332239627838,41,1763,,,,,,,,
,,,,42,1799,1.0196809768676758,1.0196809768676758,0.7465506792068481,0.045351505279541016,,,,
0.9990763664245605,0.9990763664245605,0.7606461048126221,0.09851417690515518,42,1805,,,,,,,,
0.9980828166007996,0.9980828166007996,0.7602384686470032,0.09955156594514847,43,1847,,,,,,,,
,,,,44,1849,0.7793369889259338,0.7793369889259338,0.705619215965271,0.1874036192893982,,,,
0.997434675693512,0.997434675693512,0.7599111199378967,0.10027381032705307,44,1889,,,,,,,,
,,,,45,1899,0.8931472897529602,0.8931472897529602,0.7348072528839111,0.12758934497833252,,,,
0.9966551065444946,0.9966551065444946,0.7595664262771606,0.10113231092691422,45,1931,,,,,,,,
,,,,46,1949,0.8791541457176208,0.8791541457176208,0.7248014211654663,0.07405292987823486,,,,
0.996154248714447,0.996154248714447,0.7592620849609375,0.10175731033086777,46,1973,,,,,,,,
,,,,47,1999,0.9004944562911987,0.9004944562911987,0.7567601203918457,0.11157405376434326,,,,
0.995147168636322,0.995147168636322,0.7589689493179321,0.10279230773448944,47,2015,,,,,,,,
,,,,48,2049,0.5863261222839355,0.5863261222839355,0.5756614804267883,0.26063811779022217,,,,
0.994778573513031,0.994778573513031,0.7585806846618652,0.10325535386800766,48,2057,,,,,,,,
,,,,49,2099,1.0854742527008057,1.0854742527008057,0.8360732197761536,-0.07273316383361816,,,,
0.9939517974853516,0.9939517974853516,0.758209764957428,0.10411754995584488,49,2099,,,,,,,,
0.9933656454086304,0.9933656454086304,0.757930338382721,0.1047624796628952,50,2141,,,,,,,,
,,,,51,2149,1.1075224876403809,1.1075224876403809,0.842344343662262,0.08531004190444946,,,,
0.9928988218307495,0.9928988218307495,0.757604718208313,0.1054057776927948,51,2183,,,,,,,,
,,,,52,2199,1.2081204652786255,1.2081204652786255,0.9069557189941406,0.021343588829040527,,,,
0.9923199415206909,0.9923199415206909,0.7574856281280518,0.10606348514556885,52,2225,,,,,,,,
,,,,53,2249,0.5937178134918213,0.5937178134918213,0.6303122043609619,0.19095325469970703,,,,
0.9917804002761841,0.9917804002761841,0.757260799407959,0.10668235272169113,53,2267,,,,,,,,
,,,,54,2299,0.8386744856834412,0.8386744856834412,0.7315366268157959,0.06426608562469482,,,,
0.99111407995224,0.99111407995224,0.7570138573646545,0.10742495208978653,54,2309,,,,,,,,
,,,,55,2349,0.8286081552505493,0.8286081552505493,0.7071188688278198,0.1808992624282837,,,,
0.9907463192939758,0.9907463192939758,0.757024884223938,0.10788895189762115,55,2351,,,,,,,,
0.9905553460121155,0.9905553460121155,0.7568773627281189,0.10822644829750061,56,2393,,,,,,,,
,,,,57,2399,0.9035980105400085,0.9035980105400085,0.7699426412582397,0.18526357412338257,,,,
0.9902883768081665,0.9902883768081665,0.7566921710968018,0.10860095173120499,57,2435,,,,,,,,
,,,,58,2449,0.998248815536499,0.998248815536499,0.7226229310035706,0.03682351112365723,,,,
0.9901943206787109,0.9901943206787109,0.7566933631896973,0.10884317755699158,58,2477,,,,,,,,
,,,,59,2499,1.0086559057235718,1.0086559057235718,0.7858439683914185,0.05689442157745361,,,,
0.990203857421875,0.990203857421875,0.7567675113677979,0.10899356752634048,59,2519,,,,,,,,
,,,,60,2549,0.8933249711990356,0.8933249711990356,0.7350147366523743,0.15835028886795044,,,,
0.9901744723320007,0.9901744723320007,0.756665050983429,0.10915614664554596,60,2561,,,,,,,,
,,,,61,2599,0.7290182113647461,0.7290182113647461,0.6707614660263062,0.20520049333572388,,,,
0.9901797771453857,0.9901797771453857,0.7565996050834656,0.10934733599424362,61,2603,,,,,,,,
0.99030601978302,0.99030601978302,0.7566545605659485,0.10938326269388199,62,2645,,,,,,,,
,,,,63,2649,0.7127805352210999,0.7127805352210999,0.6772006750106812,0.1944456696510315,,,,
0.9902937412261963,0.9902937412261963,0.756629228591919,0.10952867567539215,63,2687,,,,,,,,
,,,,64,2699,0.8915190696716309,0.8915190696716309,0.7767524123191833,0.1226760745048523,,,,
0.9902334213256836,0.9902334213256836,0.7567206025123596,0.10969085246324539,64,2729,,,,,,,,
,,,,65,2749,0.9252048134803772,0.9252048134803772,0.7104490995407104,0.09491115808486938,,,,
0.9905995726585388,0.9905995726585388,0.7568707466125488,0.10950447618961334,65,2771,,,,,,,,
,,,,66,2799,0.884257435798645,0.884257435798645,0.7161312699317932,0.19359272718429565,,,,
0.990632951259613,0.990632951259613,0.75678950548172,0.1096104308962822,66,2813,,,,,,,,
,,,,67,2849,0.9726569652557373,0.9726569652557373,0.7310565710067749,0.08937644958496094,,,,
0.990446150302887,0.990446150302887,0.7567415833473206,0.1098661869764328,67,2855,,,,,,,,
0.9908626079559326,0.9908626079559326,0.7568219304084778,0.10961200296878815,68,2897,,,,,,,,
,,,,69,2899,0.7429385185241699,0.7429385185241699,0.6773267388343811,0.22535544633865356,,,,
0.9909571409225464,0.9909571409225464,0.756841778755188,0.10964538902044296,69,2939,,,,,,,,
,,,,70,2949,0.8960291147232056,0.8960291147232056,0.7357981204986572,0.12477445602416992,,,,
0.9910572171211243,0.9910572171211243,0.7569060921669006,0.10968638956546783,70,2981,,,,,,,,
,,,,71,2999,0.8839412331581116,0.8839412331581116,0.7354397177696228,0.06901103258132935,,,,
0.9906750917434692,0.9906750917434692,0.7569679617881775,0.1101313903927803,71,3023,,,,,,,,
,,,,72,3049,0.8402677774429321,0.8402677774429321,0.7133868932723999,0.17099356651306152,,,,
0.990814208984375,0.990814208984375,0.7573003768920898,0.11018410325050354,72,3065,,,,,,,,
,,,,73,3099,0.5764698386192322,0.5764698386192322,0.5594366788864136,0.27306699752807617,,,,
0.9904155135154724,0.9904155135154724,0.7570405006408691,0.11066554486751556,73,3107,,,,,,,,
,,,,74,3149,0.9778652787208557,0.9778652787208557,0.7859046459197998,0.03361266851425171,,,,
0.9906414747238159,0.9906414747238159,0.7572417259216309,0.11064901947975159,74,3149,,,,,,,,
0.9901349544525146,0.9901349544525146,0.7573004961013794,0.11121184378862381,75,3191,,,,,,,,
,,,,76,3199,1.0049827098846436,1.0049827098846436,0.7956979274749756,0.169996440410614,,,,
0.9901755452156067,0.9901755452156067,0.7576438188552856,0.11129888147115707,76,3233,,,,,,,,
,,,,77,3249,1.1684348583221436,1.1684348583221436,0.8835102319717407,0.05349153280258179,,,,
0.9897564649581909,0.9897564649581909,0.7578232884407043,0.11179951578378677,77,3275,,,,,,,,
,,,,78,3299,0.5523290038108826,0.5523290038108826,0.6074473857879639,0.24735289812088013,,,,
0.9896752238273621,0.9896752238273621,0.757778525352478,0.1120339184999466,78,3317,,,,,,,,
,,,,79,3349,0.791455864906311,0.791455864906311,0.7072629928588867,0.11694931983947754,,,,
0.9892792701721191,0.9892792701721191,0.7577957510948181,0.11253665387630463,79,3359,,,,,,,,
,,,,80,3399,0.8173058032989502,0.8173058032989502,0.7067216634750366,0.19207197427749634,,,,
0.9889490008354187,0.9889490008354187,0.7579894661903381,0.11291855573654175,80,3401,,,,,,,,
0.988644540309906,0.988644540309906,0.7577936053276062,0.11330223083496094,81,3443,,,,,,,,
,,,,82,3449,0.8891206979751587,0.8891206979751587,0.7604062557220459,0.19831717014312744,,,,
0.9879815578460693,0.9879815578460693,0.7577585577964783,0.11400866508483887,82,3485,,,,,,,,
,,,,83,3499,0.9497365951538086,0.9497365951538086,0.6941195130348206,0.08363133668899536,,,,
0.9875538945198059,0.9875538945198059,0.7576942443847656,0.11449708789587021,83,3527,,,,,,,,
,,,,84,3549,0.9568802118301392,0.9568802118301392,0.7692652940750122,0.10530531406402588,,,,
0.987368643283844,0.987368643283844,0.7574892044067383,0.11479075253009796,84,3569,,,,,,,,
,,,,85,3599,0.8319540619850159,0.8319540619850159,0.6942319869995117,0.21617108583450317,,,,
0.9867690801620483,0.9867690801620483,0.7574383020401001,0.11541178077459335,85,3611,,,,,,,,
,,,,86,3649,0.7286424040794373,0.7286424040794373,0.6603331565856934,0.2056102156639099,,,,
0.9855045676231384,0.9855045676231384,0.7570241093635559,0.1166515201330185,86,3653,,,,,,,,
0.9853656888008118,0.9853656888008118,0.7568302154541016,0.11693970113992691,87,3695,,,,,,,,
,,,,88,3699,0.6884665489196777,0.6884665489196777,0.654457688331604,0.2219243049621582,,,,
0.9850836396217346,0.9850836396217346,0.756732165813446,0.11732899397611618,88,3737,,,,,,,,
,,,,89,3749,0.8667932748794556,0.8667932748794556,0.7592953443527222,0.14700818061828613,,,,
0.9846296310424805,0.9846296310424805,0.7565723061561584,0.11776647716760635,89,3779,,,,,,,,
,,,,90,3799,0.8839558362960815,0.8839558362960815,0.6849513053894043,0.13526326417922974,,,,
0.9842246770858765,0.9842246770858765,0.7563894987106323,0.11826326698064804,90,3821,,,,,,,,
,,,,91,3849,0.8627991676330566,0.8627991676330566,0.7096906304359436,0.21316182613372803,,,,
0.9834159016609192,0.9834159016609192,0.7563177347183228,0.11907047033309937,91,3863,,,,,,,,
,,,,92,3899,0.9280691742897034,0.9280691742897034,0.7159280776977539,0.13112056255340576,,,,
0.983278751373291,0.983278751373291,0.7563748955726624,0.11928620934486389,92,3905,,,,,,,,
0.9827772974967957,0.9827772974967957,0.7559412717819214,0.11982440203428268,93,3947,,,,,,,,
,,,,94,3949,0.7045179605484009,0.7045179605484009,0.649335503578186,0.26541566848754883,,,,
0.9820542335510254,0.9820542335510254,0.7560386061668396,0.1205168217420578,94,3989,,,,,,,,
,,,,95,3999,0.880782961845398,0.880782961845398,0.7336435317993164,0.1396666169166565,,,,
0.9817665815353394,0.9817665815353394,0.7559113502502441,0.1208476796746254,95,4031,,,,,,,,
,,,,96,4049,0.8792012929916382,0.8792012929916382,0.7336785793304443,0.07400327920913696,,,,
0.9807969927787781,0.9807969927787781,0.755344808101654,0.12183889001607895,96,4073,,,,,,,,
,,,,97,4099,0.8017006516456604,0.8017006516456604,0.68980473279953,0.20904380083084106,,,,
0.980169415473938,0.980169415473938,0.7554351687431335,0.12247076630592346,97,4115,,,,,,,,
,,,,98,4149,0.5721786022186279,0.5721786022186279,0.5471945405006409,0.2784782648086548,,,,
0.9793601632118225,0.9793601632118225,0.7549501657485962,0.12328536808490753,98,4157,,,,,,,,
,,,,99,4199,0.8768691420555115,0.8768691420555115,0.749800443649292,0.13342338800430298,,,,
0.978605329990387,0.978605329990387,0.7548901438713074,0.12401972711086273,99,4199,,,,,,,,
,,,,100,4200,,,,,1.0303667783737183,1.0303667783737183,0.7914765477180481,0.16355155408382416
