valid_loss,valid_mse,valid_mae,valid_r2,epoch,step,train_loss,train_mse,train_mae,train_r2,test_loss,test_mse,test_mae,test_r2
1.0318354368209839,1.0318354368209839,0.7820267677307129,0.0666971355676651,26,1133,,,,,,,,
,,,,27,1149,1.2393134832382202,1.2393134832382202,0.9160155057907104,-0.003924727439880371,,,,
1.029620885848999,1.029620885848999,0.7808197140693665,0.06874904781579971,27,1175,,,,,,,,
,,,,28,1199,0.6740910410881042,0.6740910410881042,0.673686683177948,0.08143031597137451,,,,
1.0277665853500366,1.0277665853500366,0.7797159552574158,0.07050647586584091,28,1217,,,,,,,,
,,,,29,1249,0.9341950416564941,0.9341950416564941,0.7725971341133118,-0.04230904579162598,,,,
1.0258437395095825,1.0258437395095825,0.7785751223564148,0.07233486324548721,29,1259,,,,,,,,
,,,,30,1299,0.8355329632759094,0.8355329632759094,0.7007485032081604,0.17405390739440918,,,,
1.023947834968567,1.023947834968567,0.7773387432098389,0.07412230968475342,30,1301,,,,,,,,
1.0221847295761108,1.0221847295761108,0.7763001322746277,0.07580122351646423,31,1343,,,,,,,,
,,,,32,1349,0.8982850909233093,0.8982850909233093,0.7617986798286438,0.1900539994239807,,,,
1.0204875469207764,1.0204875469207764,0.7752988934516907,0.07742047309875488,32,1385,,,,,,,,
,,,,33,1399,1.0841717720031738,1.0841717720031738,0.7609954476356506,-0.046080589294433594,,,,
1.0188802480697632,1.0188802480697632,0.7742950916290283,0.07897565513849258,33,1427,,,,,,,,
,,,,34,1449,1.079897403717041,1.079897403717041,0.8225578665733337,-0.009717226028442383,,,,
1.0172702074050903,1.0172702074050903,0.7733489871025085,0.08051935583353043,34,1469,,,,,,,,
,,,,35,1499,0.988196849822998,0.988196849822998,0.8077121376991272,0.0689663290977478,,,,
1.0155670642852783,1.0155670642852783,0.7723557949066162,0.08215802162885666,35,1511,,,,,,,,
,,,,36,1549,0.7524867653846741,0.7524867653846741,0.6919165849685669,0.17961430549621582,,,,
1.014199137687683,1.014199137687683,0.7714505791664124,0.08350466191768646,36,1553,,,,,,,,
1.012682318687439,1.012682318687439,0.7706024646759033,0.084989033639431,37,1595,,,,,,,,
,,,,38,1599,0.7174279093742371,0.7174279093742371,0.6942671537399292,0.18919342756271362,,,,
1.0115582942962646,1.0115582942962646,0.7698816061019897,0.08613166958093643,38,1637,,,,,,,,
,,,,39,1649,0.9069823622703552,0.9069823622703552,0.785102903842926,0.10745900869369507,,,,
1.0101850032806396,1.0101850032806396,0.7691003680229187,0.08748782426118851,39,1679,,,,,,,,
,,,,40,1699,1.0177041292190552,1.0177041292190552,0.7721357345581055,0.004422962665557861,,,,
1.0090365409851074,1.0090365409851074,0.768499493598938,0.08864105492830276,40,1721,,,,,,,,
,,,,41,1749,0.9154838919639587,0.9154838919639587,0.7201597690582275,0.16511541604995728,,,,
1.0079572200775146,1.0079572200775146,0.7679449319839478,0.08973409980535507,41,1763,,,,,,,,
,,,,42,1799,1.025659203529358,1.025659203529358,0.7545456290245056,0.03975456953048706,,,,
1.0069774389266968,1.0069774389266968,0.7674173712730408,0.09074455499649048,42,1805,,,,,,,,
1.0061008930206299,1.0061008930206299,0.7669239640235901,0.09172223508358002,43,1847,,,,,,,,
,,,,44,1849,0.7885602712631226,0.7885602712631226,0.7087708711624146,0.1777867078781128,,,,
1.0053032636642456,1.0053032636642456,0.7663328051567078,0.092616505920887,44,1889,,,,,,,,
,,,,45,1899,0.905584990978241,0.905584990978241,0.7305208444595337,0.11544042825698853,,,,
1.0043506622314453,1.0043506622314453,0.7658019065856934,0.0935666635632515,45,1931,,,,,,,,
,,,,46,1949,0.8701148629188538,0.8701148629188538,0.715507447719574,0.0835733413696289,,,,
1.0033806562423706,1.0033806562423706,0.7652084231376648,0.09458287805318832,46,1973,,,,,,,,
,,,,47,1999,0.9339709281921387,0.9339709281921387,0.7715187072753906,0.07854622602462769,,,,
1.0029785633087158,1.0029785633087158,0.7647655010223389,0.09509816765785217,47,2015,,,,,,,,
,,,,48,2049,0.5789803266525269,0.5789803266525269,0.5774624347686768,0.26990121603012085,,,,
1.0023186206817627,1.0023186206817627,0.7644992470741272,0.09584132581949234,48,2057,,,,,,,,
,,,,49,2099,1.0972483158111572,1.0972483158111572,0.8531060814857483,-0.08436906337738037,,,,
1.0016957521438599,1.0016957521438599,0.7641190886497498,0.09654790163040161,49,2099,,,,,,,,
1.001315712928772,1.001315712928772,0.7638788819313049,0.09704370051622391,50,2141,,,,,,,,
,,,,51,2149,1.1389509439468384,1.1389509439468384,0.8570435643196106,0.059353649616241455,,,,
1.0006153583526611,1.0006153583526611,0.7635344862937927,0.09781865775585175,51,2183,,,,,,,,
,,,,52,2199,1.2398895025253296,1.2398895025253296,0.9175519347190857,-0.00439143180847168,,,,
1.0000964403152466,1.0000964403152466,0.7633727192878723,0.0984397903084755,52,2225,,,,,,,,
,,,,53,2249,0.6006178259849548,0.6006178259849548,0.6355066895484924,0.1815507411956787,,,,
0.9996415972709656,0.9996415972709656,0.763280987739563,0.09899267554283142,53,2267,,,,,,,,
,,,,54,2299,0.8505339026451111,0.8505339026451111,0.740929365158081,0.05103421211242676,,,,
0.9990102648735046,0.9990102648735046,0.7631763815879822,0.09971402585506439,54,2309,,,,,,,,
,,,,55,2349,0.8208789825439453,0.8208789825439453,0.696564793586731,0.1885398030281067,,,,
0.9989079833030701,0.9989079833030701,0.7630741000175476,0.09995794296264648,55,2351,,,,,,,,
0.9988947510719299,0.9988947510719299,0.7629362940788269,0.10013851523399353,56,2393,,,,,,,,
,,,,57,2399,0.8855767250061035,0.8855767250061035,0.7603471279144287,0.2015126347541809,,,,
0.9984012246131897,0.9984012246131897,0.762868344783783,0.10070587694644928,57,2435,,,,,,,,
,,,,58,2449,0.9698930978775024,0.9698930978775024,0.7141635417938232,0.06418299674987793,,,,
0.9980677366256714,0.9980677366256714,0.7628169059753418,0.10113479197025299,58,2477,,,,,,,,
,,,,59,2499,1.017694354057312,1.017694354057312,0.7987590432167053,0.04844331741333008,,,,
0.9978839159011841,0.9978839159011841,0.7627792954444885,0.10142368823289871,59,2519,,,,,,,,
,,,,60,2549,0.9206495881080627,0.9206495881080627,0.7682462334632874,0.13260626792907715,,,,
0.9977105855941772,0.9977105855941772,0.7628337740898132,0.10169906169176102,60,2561,,,,,,,,
,,,,61,2599,0.7529629468917847,0.7529629468917847,0.6857333183288574,0.17909514904022217,,,,
0.9976773262023926,0.9976773262023926,0.7628890872001648,0.10185017436742783,61,2603,,,,,,,,
0.9974890351295471,0.9974890351295471,0.7628486752510071,0.10213208198547363,62,2645,,,,,,,,
,,,,63,2649,0.7166470885276794,0.7166470885276794,0.6799699068069458,0.19007587432861328,,,,
0.9973158836364746,0.9973158836364746,0.7627866864204407,0.1024116724729538,63,2687,,,,,,,,
,,,,64,2699,0.8972330093383789,0.8972330093383789,0.7758387923240662,0.1170530915260315,,,,
0.9970629215240479,0.9970629215240479,0.7628257870674133,0.10275358706712723,64,2729,,,,,,,,
,,,,65,2749,0.9643927216529846,0.9643927216529846,0.7331055402755737,0.056575238704681396,,,,
0.9969133734703064,0.9969133734703064,0.7627357840538025,0.10302407294511795,65,2771,,,,,,,,
,,,,66,2799,0.8976213932037354,0.8976213932037354,0.7119953632354736,0.18140530586242676,,,,
0.9968042969703674,0.9968042969703674,0.7626452445983887,0.10321514308452606,66,2813,,,,,,,,
,,,,67,2849,1.0031094551086426,1.0031094551086426,0.7442514896392822,0.06086611747741699,,,,
0.9966020584106445,0.9966020584106445,0.7625294923782349,0.10353447496891022,67,2855,,,,,,,,
0.9964219927787781,0.9964219927787781,0.76240074634552,0.10380095988512039,68,2897,,,,,,,,
,,,,69,2899,0.7728153467178345,0.7728153467178345,0.6879302263259888,0.19420355558395386,,,,
0.9960616827011108,0.9960616827011108,0.7622479796409607,0.1042812392115593,69,2939,,,,,,,,
,,,,70,2949,0.8978446125984192,0.8978446125984192,0.7277266383171082,0.1230010986328125,,,,
0.9958372712135315,0.9958372712135315,0.7621089816093445,0.10458886623382568,70,2981,,,,,,,,
,,,,71,2999,0.8955344557762146,0.8955344557762146,0.7301491498947144,0.056800782680511475,,,,
0.9957171678543091,0.9957171678543091,0.7619968056678772,0.10481481999158859,71,3023,,,,,,,,
,,,,72,3049,0.8932958841323853,0.8932958841323853,0.7440559267997742,0.11867612600326538,,,,
0.9953188896179199,0.9953188896179199,0.7617518305778503,0.1053229495882988,72,3065,,,,,,,,
,,,,73,3099,0.5796760320663452,0.5796760320663452,0.57451993227005,0.26902395486831665,,,,
0.9951523542404175,0.9951523542404175,0.7617245316505432,0.10554277151823044,73,3107,,,,,,,,
,,,,74,3149,1.0294469594955444,1.0294469594955444,0.8120425939559937,-0.017363548278808594,,,,
0.9950743317604065,0.9950743317604065,0.7616779804229736,0.10573980957269669,74,3149,,,,,,,,
0.9946413636207581,0.9946413636207581,0.761491060256958,0.10625026375055313,75,3191,,,,,,,,
,,,,76,3199,1.0562803745269775,1.0562803745269775,0.8262186050415039,0.1276302933692932,,,,
0.994636595249176,0.994636595249176,0.7614345550537109,0.10637535154819489,76,3233,,,,,,,,
,,,,77,3249,1.2199360132217407,1.2199360132217407,0.9078108072280884,0.011772215366363525,,,,
0.9941864013671875,0.9941864013671875,0.7613029479980469,0.10689190775156021,77,3275,,,,,,,,
,,,,78,3299,0.5649968981742859,0.5649968981742859,0.6184122562408447,0.23009061813354492,,,,
0.9940801858901978,0.9940801858901978,0.7613431215286255,0.10708402842283249,78,3317,,,,,,,,
,,,,79,3349,0.819491982460022,0.819491982460022,0.7223404049873352,0.08566862344741821,,,,
0.9939071536064148,0.9939071536064148,0.7611433267593384,0.1073518767952919,79,3359,,,,,,,,
,,,,80,3399,0.811199963092804,0.811199963092804,0.7036991715431213,0.19810771942138672,,,,
0.9936099052429199,0.9936099052429199,0.7611517906188965,0.10770339518785477,80,3401,,,,,,,,
0.9932063221931458,0.9932063221931458,0.7610016465187073,0.1082005649805069,81,3443,,,,,,,,
,,,,82,3449,0.8795087337493896,0.8795087337493896,0.7599227428436279,0.20698386430740356,,,,
0.9932553172111511,0.9932553172111511,0.7611792087554932,0.10824352502822876,82,3485,,,,,,,,
,,,,83,3499,0.9288567900657654,0.9288567900657654,0.7020606994628906,0.10377752780914307,,,,
0.9930260181427002,0.9930260181427002,0.7610175609588623,0.10858006030321121,83,3527,,,,,,,,
,,,,84,3549,0.9745725393295288,0.9745725393295288,0.7846044301986694,0.08876276016235352,,,,
0.9930325746536255,0.9930325746536255,0.7610991597175598,0.108647421002388,84,3569,,,,,,,,
,,,,85,3599,0.8805254697799683,0.8805254697799683,0.7344173789024353,0.17040938138961792,,,,
0.9923130869865417,0.9923130869865417,0.7609739303588867,0.10940814018249512,85,3611,,,,,,,,
,,,,86,3649,0.7558743953704834,0.7558743953704834,0.6829745769500732,0.1759210228919983,,,,
0.992490828037262,0.992490828037262,0.7610554099082947,0.10930414497852325,86,3653,,,,,,,,
0.9918393492698669,0.9918393492698669,0.7608122825622559,0.11001680046319962,87,3695,,,,,,,,
,,,,88,3699,0.7258378863334656,0.7258378863334656,0.6760932207107544,0.17968881130218506,,,,
0.9920817017555237,0.9920817017555237,0.7611771821975708,0.10982570797204971,88,3737,,,,,,,,
,,,,89,3749,0.8846214413642883,0.8846214413642883,0.762710452079773,0.12946385145187378,,,,
0.9914404153823853,0.9914404153823853,0.760848879814148,0.11050546169281006,89,3779,,,,,,,,
,,,,90,3799,0.9258264899253845,0.9258264899253845,0.7102406620979309,0.0943029522895813,,,,
0.9911748170852661,0.9911748170852661,0.7610089778900146,0.11080232262611389,90,3821,,,,,,,,
,,,,91,3849,0.8790432214736938,0.8790432214736938,0.7033951878547668,0.19834786653518677,,,,
0.99058997631073,0.99058997631073,0.7608709335327148,0.11141374707221985,91,3863,,,,,,,,
,,,,92,3899,0.9803059697151184,0.9803059697151184,0.7342664003372192,0.08221524953842163,,,,
0.9908245801925659,0.9908245801925659,0.7609611749649048,0.11124096065759659,92,3905,,,,,,,,
0.9902679920196533,0.9902679920196533,0.760961651802063,0.11183390021324158,93,3947,,,,,,,,
,,,,94,3949,0.7553551197052002,0.7553551197052002,0.6725940704345703,0.21240895986557007,,,,
0.9902138113975525,0.9902138113975525,0.7609978318214417,0.1119089350104332,94,3989,,,,,,,,
,,,,95,3999,0.8921002745628357,0.8921002745628357,0.7283103466033936,0.12861210107803345,,,,
0.9898825883865356,0.9898825883865356,0.7609698176383972,0.11231383681297302,95,4031,,,,,,,,
,,,,96,4049,0.8969031572341919,0.8969031572341919,0.7381384968757629,0.05535924434661865,,,,
0.9901158213615417,0.9901158213615417,0.7611246705055237,0.11211727559566498,96,4073,,,,,,,,
,,,,97,4099,0.8504495024681091,0.8504495024681091,0.7218789458274841,0.1609482765197754,,,,
0.9896889925003052,0.9896889925003052,0.76108717918396,0.11260651797056198,97,4115,,,,,,,,
,,,,98,4149,0.5765447616577148,0.5765447616577148,0.5645670294761658,0.2729724645614624,,,,
0.9900241494178772,0.9900241494178772,0.7611226439476013,0.1123247742652893,98,4157,,,,,,,,
,,,,99,4199,0.9416745901107788,0.9416745901107788,0.7722342014312744,0.0693785548210144,,,,
0.9895662069320679,0.9895662069320679,0.7610123157501221,0.11281531304121017,99,4199,,,,,,,,
,,,,100,4200,,,,,1.0440268516540527,1.0440268516540527,0.7952616810798645,0.15390925109386444
